Number,City,Gender,Age,Income,Illness
25460,New York City,Female,54,87945,No
25461,New York City,Female,50,85747,No
25462,New York City,Male,35,99747,No
25463,New York City,Female,53,84935,Yes
25464,New York City,Male,45,103923,No
25465,New York City,Male,43,121154,No
25466,New York City,Male,28,90573,No
25467,New York City,Male,38,119603,No
25468,New York City,Female,46,79254,No
25469,New York City,Male,34,93085,No
25470,New York City,Male,51,101822,No
25471,New York City,Male,51,119783,No
25472,New York City,Female,58,84563,No
25473,New York City,Male,43,108721,No
25474,New York City,Male,49,102312,No
25475,New York City,Male,60,104481,No
25476,New York City,Male,27,113312,No
25477,New York City,Male,32,81718,No
25478,New York City,Female,57,103793,No
25479,New York City,Female,46,94032,No
25480,New York City,Male,63,121045,No
25481,New York City,Male,63,99334,No
25482,New York City,Female,60,93728,No
25483,New York City,Male,56,109504,No
25484,New York City,Female,38,86356,No
25485,New York City,Female,55,99788,No
25486,New York City,Male,47,99191,No
25487,New York City,Male,42,116894,No
25488,New York City,Male,49,111887,No
25489,New York City,Female,62,114946,No
25490,New York City,Female,60,92764,No
25491,New York City,Female,32,75746,No
25492,New York City,Male,61,105632,No
25493,New York City,Female,36,93146,No
25494,New York City,Male,58,88807,No
25495,New York City,Female,30,101125,No
25496,New York City,Female,54,83198,No
25497,New York City,Male,32,106720,No
25498,New York City,Female,42,93858,No
25499,New York City,Female,26,88288,No
25500,New York City,Male,36,92169,No
25501,New York City,Female,43,88174,No
25502,New York City,Female,49,92076,No
25503,New York City,Male,61,79907,No
25504,New York City,Female,39,96194,No
25505,New York City,Male,57,90502,No
25506,New York City,Female,54,90559,No
25507,New York City,Female,58,92023,No
25508,New York City,Male,56,107800,No
25509,New York City,Female,28,93578,No
25510,New York City,Female,53,101621,No
25511,New York City,Male,51,106395,No
25512,New York City,Female,34,93938,No
25513,New York City,Female,45,101317,Yes
25514,New York City,Female,38,79571,Yes
25515,New York City,Female,38,93126,No
25516,New York City,Male,50,86070,No
25517,New York City,Female,29,96985,No
25518,New York City,Male,34,98784,No
25519,New York City,Female,49,95086,No
25520,New York City,Male,25,102907,No
25521,New York City,Male,28,97749,No
25522,New York City,Female,40,80330,No
25523,New York City,Male,43,97565,No
25524,New York City,Male,27,102737,Yes
25525,New York City,Female,37,90809,Yes
25526,New York City,Male,62,100410,No
25527,New York City,Male,42,112883,No
25528,New York City,Female,35,96492,No
25529,New York City,Male,50,79373,No
25530,New York City,Male,64,108012,No
25531,New York City,Female,27,92336,No
25532,New York City,Female,61,93590,No
25533,New York City,Female,35,85992,Yes
25534,New York City,Male,58,108626,No
25535,New York City,Male,44,86362,No
25536,New York City,Male,35,119124,No
25537,New York City,Male,32,107058,No
25538,New York City,Female,52,94803,No
25539,New York City,Female,57,89059,No
25540,New York City,Male,39,95633,No
25541,New York City,Male,65,89571,No
25542,New York City,Male,57,100613,No
25543,New York City,Male,27,94258,No
25544,New York City,Male,45,119610,No
25545,New York City,Female,47,87753,No
25546,New York City,Male,40,105965,No
25547,New York City,Female,44,86429,No
25548,New York City,Male,48,94123,No
25549,New York City,Female,59,76599,No
25550,New York City,Female,46,82913,No
25551,New York City,Female,45,93988,No
25552,New York City,Female,59,92190,No
25553,New York City,Male,48,105999,No
25554,New York City,Male,58,100279,No
25555,New York City,Female,40,94813,No
25556,New York City,Male,49,110849,No
25557,New York City,Female,46,78189,No
25558,New York City,Male,38,101685,No
25559,New York City,Male,34,99253,No
25560,New York City,Male,41,103121,Yes
25561,New York City,Female,38,80474,No
25562,New York City,Female,63,104086,No
25563,New York City,Female,43,102977,No
25564,New York City,Female,59,92364,No
25565,New York City,Female,29,88936,No
25566,New York City,Male,53,98060,No
25567,New York City,Female,51,95348,No
25568,New York City,Male,28,104178,Yes
25569,New York City,Male,46,103188,No
25570,New York City,Female,38,96856,No
25571,New York City,Female,29,80482,No
25572,New York City,Male,43,122429,No
25573,New York City,Male,53,108584,No
25574,New York City,Female,52,112681,No
25575,New York City,Female,60,74881,No
25576,New York City,Male,40,108745,No
25577,New York City,Male,28,112449,No
25578,New York City,Male,40,96871,Yes
25579,New York City,Male,33,105996,No
25580,New York City,Female,62,89696,No
25581,New York City,Male,57,112558,No
25582,New York City,Male,45,100543,No
25583,New York City,Female,51,94700,No
25584,New York City,Female,45,74282,No
25585,New York City,Male,51,83577,No
25586,New York City,Female,31,107266,No
25587,New York City,Male,26,99581,No
25588,New York City,Male,45,91206,No
25589,New York City,Male,40,105960,No
25590,New York City,Female,46,95279,No
25591,New York City,Male,33,121806,No
25592,New York City,Female,38,78020,No
25593,New York City,Female,60,64412,No
25594,New York City,Male,57,93474,No
25595,New York City,Female,28,96680,No
25596,New York City,Male,34,119108,No
25597,New York City,Male,60,104679,No
25598,New York City,Female,38,82308,No
25599,New York City,Male,39,109640,Yes
25600,New York City,Female,29,94716,No
25601,New York City,Female,33,102533,No
25602,New York City,Female,49,97329,No
25603,New York City,Male,54,96961,No
25604,New York City,Female,25,84736,No
25605,New York City,Male,61,78531,No
25606,New York City,Male,32,107823,Yes
25607,New York City,Female,37,81779,No
25608,New York City,Male,33,95456,No
25609,New York City,Male,29,119428,No
25610,New York City,Female,34,85788,No
25611,New York City,Male,49,116729,No
25612,New York City,Male,44,105859,No
25613,New York City,Female,54,86664,No
25614,New York City,Female,50,80007,No
25615,New York City,Male,48,113696,No
25616,New York City,Male,40,115787,No
25617,New York City,Male,45,88586,No
25618,New York City,Female,57,76954,No
25619,New York City,Male,63,93253,No
25620,New York City,Male,56,95254,No
25621,New York City,Female,48,109803,No
25622,New York City,Male,46,138921,No
25623,New York City,Female,39,81620,No
25624,New York City,Male,29,113485,No
25625,New York City,Female,28,87140,Yes
25626,New York City,Male,28,101060,No
25627,New York City,Male,46,107535,No
25628,New York City,Male,62,105794,No
25629,New York City,Female,63,80246,No
25630,New York City,Male,64,84051,No
25631,New York City,Male,55,105069,No
25632,New York City,Female,44,81246,No
25633,New York City,Female,29,115726,No
25634,New York City,Female,55,96352,No
25635,New York City,Female,60,74443,Yes
25636,New York City,Male,29,105405,No
25637,New York City,Female,41,105094,No
25638,New York City,Female,47,115279,No
25639,New York City,Male,57,106323,No
25640,New York City,Male,40,99608,No
25641,New York City,Male,49,102352,No
25642,New York City,Female,56,77368,No
25643,New York City,Male,40,105536,No
25644,New York City,Male,44,75882,No
25645,New York City,Female,43,82253,No
25646,New York City,Male,40,88217,No
25647,New York City,Male,33,107572,No
25648,New York City,Female,28,103130,No
25649,New York City,Female,63,89714,No
25650,New York City,Female,53,98970,No
25651,New York City,Male,31,103489,No
25652,New York City,Male,61,101475,No
25653,New York City,Female,35,75859,Yes
25654,New York City,Female,50,93642,No
25655,New York City,Male,43,106338,No
25656,New York City,Male,42,85439,No
25657,New York City,Male,52,112209,No
25658,New York City,Male,61,105051,No
25659,New York City,Female,36,120006,Yes
25660,New York City,Male,27,113088,No
25661,New York City,Male,55,115580,No
25662,New York City,Male,31,122573,No
25663,New York City,Male,65,108295,No
25664,New York City,Female,38,94669,No
25665,New York City,Male,40,116354,No
25666,New York City,Male,61,106906,No
25667,New York City,Male,53,108745,No
25668,New York City,Male,27,94518,No
25669,New York City,Female,41,86447,No
25670,New York City,Male,55,108305,No
25671,New York City,Female,44,76423,No
25672,New York City,Female,58,76452,No
25673,New York City,Female,60,82711,No
25674,New York City,Female,61,76270,No
25675,New York City,Female,26,113100,No
25676,New York City,Male,29,102471,Yes
25677,New York City,Male,26,100184,Yes
25678,New York City,Male,63,89792,No
25679,New York City,Female,32,95840,No
25680,New York City,Female,55,100251,No
25681,New York City,Female,41,100147,No
25682,New York City,Female,47,94143,No
25683,New York City,Male,53,114662,No
25684,New York City,Male,53,95028,Yes
25685,New York City,Female,31,109052,No
25686,New York City,Female,35,107383,No
25687,New York City,Male,56,102172,No
25688,New York City,Male,28,95885,No
25689,New York City,Female,56,90904,No
25690,New York City,Female,51,87028,No
25691,New York City,Male,37,94816,No
25692,New York City,Male,30,94889,No
25693,New York City,Female,59,94703,No
25694,New York City,Male,42,92665,No
25695,New York City,Female,42,100513,No
25696,New York City,Female,61,84615,No
25697,New York City,Male,42,99621,No
25698,New York City,Male,29,88955,No
25699,New York City,Male,54,107255,No
25700,New York City,Male,42,100819,No
25701,New York City,Male,58,107071,No
25702,New York City,Female,25,99679,No
25703,New York City,Male,45,108624,No
25704,New York City,Male,34,101778,No
25705,New York City,Male,40,95126,No
25706,New York City,Male,40,97929,No
25707,New York City,Male,51,99971,Yes
25708,New York City,Male,36,116941,No
25709,New York City,Male,26,123652,No
25710,New York City,Female,61,80139,No
25711,New York City,Female,43,85619,No
25712,New York City,Male,32,98901,Yes
25713,New York City,Female,35,84231,No
25714,New York City,Female,58,84214,No
25715,New York City,Female,57,97886,No
25716,New York City,Female,28,102468,No
25717,New York City,Female,42,93503,No
25718,New York City,Male,26,94430,No
25719,New York City,Male,39,95323,Yes
25720,New York City,Female,37,94785,No
25721,New York City,Male,26,91851,No
25722,New York City,Male,37,87713,No
25723,New York City,Male,40,104431,No
25724,New York City,Female,64,85156,No
25725,New York City,Male,57,100540,No
25726,New York City,Male,41,87377,No
25727,New York City,Male,32,99170,No
25728,New York City,Male,29,98838,No
25729,New York City,Female,48,91975,No
25730,New York City,Male,49,109640,No
25731,New York City,Male,44,97773,No
25732,New York City,Female,37,77873,No
25733,New York City,Female,60,93388,No
25734,New York City,Female,63,94406,Yes
25735,New York City,Female,44,73478,No
25736,New York City,Male,64,91031,No
25737,New York City,Male,48,112991,No
25738,New York City,Female,45,92314,No
25739,New York City,Female,37,81504,No
25740,New York City,Male,42,78122,No
25741,New York City,Male,63,106851,No
25742,New York City,Female,53,89254,No
25743,New York City,Male,40,91271,No
25744,New York City,Female,65,81249,No
25745,New York City,Female,49,94004,No
25746,New York City,Male,49,96826,No
25747,New York City,Female,34,97407,No
25748,New York City,Male,52,91152,No
25749,New York City,Female,56,75577,No
25750,New York City,Male,42,112848,No
25751,New York City,Male,64,92791,No
25752,New York City,Male,44,90689,No
25753,New York City,Male,27,102858,No
25754,New York City,Female,47,111522,No
25755,New York City,Male,64,104000,No
25756,New York City,Female,51,99852,No
25757,New York City,Male,43,85738,No
25758,New York City,Female,28,99847,No
25759,New York City,Male,54,90305,No
25760,New York City,Female,56,92916,No
25761,New York City,Female,42,95459,No
25762,New York City,Male,52,104784,No
25763,New York City,Female,63,95812,No
25764,New York City,Female,51,91084,No
25765,New York City,Female,49,92898,Yes
25766,New York City,Female,25,89713,No
25767,New York City,Male,32,92363,No
25768,New York City,Male,53,101254,No
25769,New York City,Male,60,113197,Yes
25770,New York City,Female,33,92462,No
25771,New York City,Female,51,97745,No
25772,New York City,Female,36,83237,No
25773,New York City,Female,29,97105,Yes
25774,New York City,Female,33,90843,No
25775,New York City,Male,48,95122,No
25776,New York City,Female,52,100554,No
25777,New York City,Female,64,102938,No
25778,New York City,Male,25,108399,No
25779,New York City,Male,52,93579,Yes
25780,New York City,Female,34,100329,Yes
25781,New York City,Male,51,102939,No
25782,New York City,Male,63,107645,No
25783,New York City,Male,39,84232,Yes
25784,New York City,Female,62,82254,No
25785,New York City,Male,33,113241,No
25786,New York City,Male,37,111413,No
25787,New York City,Female,29,86640,No
